clip_name,pfID,label_full_vocab,label_consolidated_vocab,podcast_filename,event_start_inepisode,event_end_inepisode,clip_start_inepisode,clip_end_inepisode,confidence,episode_split_subset,clip_split_subset
60557.wav,60557,Laughter,Laughter,UX Podcast_#184 Accreditation with Zoe Rose,1931.738999999965,1933.738999999965,1931.738999999965,1933.738999999965,0.85,train,train
60559.wav,60559,Laughter,Laughter,"GeeklyBiWeekly_Geekly Bi-Weekly Episode 1 WandaVision, Disney+, Spiderman, HBO MAX",387.0699999999998,389.0699999999998,387.0699999999998,389.0699999999998,0.85,train,train
60642.wav,60642,Laughter,Laughter,UX Podcast_#223 Cross disciplinary collaboration with Becki Hyde,101.1030000000001,103.1030000000001,101.1030000000001,103.1030000000001,0.85,train,train
60684.wav,60684,Laughter,Laughter,Animal Talk_Episode 67 Impossible Meat and Impossible Pets,2485.718999999988,2487.718999999988,2485.718999999988,2487.718999999988,0.85,train,train
60698.wav,60698,Laughter,Laughter,Claire Zorn_'Turns Out I Had More Things To Write Down!',638.617999999997,640.617999999997,638.617999999997,640.617999999997,0.85,test,test
60843.wav,60843,Uh,Uh,Public Access America_Obama Foundation Town Hall Europe,3870.270000000056,3872.270000000056,3870.270000000056,3872.270000000056,0.85,test,test
60879.wav,60879,Laughter,Laughter,a16z_a16z Podcast A Whirlwind Tour of Policy Issues in Tech,970.3379999999916,972.3379999999916,970.3379999999916,972.3379999999916,0.85,train,train
60905.wav,60905,Uh,Uh,Animal Talk_Matt's New 9 Year Old Puppy - Episode 92,939.110999999994,941.110999999994,939.110999999994,941.110999999994,0.85,train,train
60923.wav,60923,Uh,Uh,"a16z_a16z Podcast Making Sense of Big Data, Machine Learning, and Deep Learning",1450.785999999977,1452.785999999977,1450.785999999977,1452.785999999977,0.85,train,train
60969.wav,60969,Laughter,Laughter,UX Podcast_#135 Asian e-commerce & Object Oriented UX with Stephanie Rieger & Sophia Voychehovski,1761.289999999971,1763.289999999971,1761.289999999971,1763.289999999971,0.85,train,train
61016.wav,61016,Uh,Uh,the csuite podcast_Show 111_How Digital Acceleration Is Driving Sustainable Fashion & Beauty,2790.6049808,2792.6049808,2790.6049808,2792.6049808,0.85,train,train
61023.wav,61023,Uh,Uh,UX Podcast_#232 Design psychology with Amy Bucher,1454.630984,1456.630984,1454.630984,1456.630984,0.85,train,train
61087.wav,61087,Um,Um,Wine and Popcorn_Ep 023 Olivia Pope Stuntin Like Her Daddy Scandal Ep 8 Season 5,299.6320127999999,301.6320127999999,299.6320127999999,301.6320127999999,0.85,test,test
61117.wav,61117,Uh,Uh,UX Podcast_#206 The build trap with Melissa Perri,1187.4099999999846,1189.4099999999846,1187.4099999999846,1189.4099999999846,0.85,train,train
61120.wav,61120,Um,Um,Wine and Popcorn_Ep 023 Olivia Pope Stuntin Like Her Daddy Scandal Ep 8 Season 5,1949.6750832,1951.6750832,1949.6750832,1951.6750832,0.85,test,test
61264.wav,61264,Words,Words,Animal Talk_Take a photo of a bear from 15 angles - Episode 44,70.785,72.785,70.785,72.785,0.85,train,train
61273.wav,61273,Words,Words,Melbourne Knowledge Week_Urban Design and Film Building the Cities of Tomorrow,3485.2900000000614,3487.2900000000614,3485.2900000000614,3487.2900000000614,0.85,train,train
61337.wav,61337,Uh,Uh,the csuite podcast_Show 13_Podcasting,967.6539999999968,969.6539999999968,967.6539999999968,969.6539999999968,0.85,train,train
61380.wav,61380,Um,Um,StickerGiant_Angie Chua Shares How She Developed Bobo Design Studios And How Travel Is Her Passion,676.2989999999969,678.2989999999969,676.2989999999969,678.2989999999969,0.85,train,train
61407.wav,61407,Uh,Uh,Manifest Arts Podcasts_Kwong Lee (Castlefield Gallery),864.0160288000002,866.0160288000002,864.0160288000002,866.0160288000002,0.85,train,train
61407.wav,61407,Uh,Uh,Manifest Arts Podcasts_Kwong Lee (Castlefield Gallery),864.0160288000002,866.0160288000002,864.0160288000002,866.0160288000002,0.85,train,train
61436.wav,61436,Laughter,Laughter,UX Podcast_#198 Connected content with Carrie Hane,2118.346999999972,2120.346999999972,2118.346999999972,2120.346999999972,0.85,train,train
61466.wav,61466,Words,Words,UX Podcast_#135 Asian e-commerce & Object Oriented UX with Stephanie Rieger & Sophia Voychehovski,2047.8228304000002,2049.8228304000004,2047.8228304000002,2049.8228304000004,0.85,train,train
61496.wav,61496,filler,filler,Education-Factory_Teens Talking,1050.8029776000003,1052.8029776000003,1050.8029776000003,1052.8029776000003,0.85,train,train
61545.wav,61545,Words,Words,Techdirt_A Whirlwind Tour Of Current Policy Issues In Tech,1745.7120896,1747.7120896,1745.7120896,1747.7120896,0.85,train,train
61561.wav,61561,Laughter,Laughter,UX Podcast_#178 Games user research with Veronica Zammitto,1432.130999999981,1434.130999999981,1432.130999999981,1434.130999999981,0.85,train,train
61721.wav,61721,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,359.3609999999998,361.3609999999998,359.3609999999998,361.3609999999998,0.85,train,train
61767.wav,61767,Words,Words,Education-Factory_Teens Talking,224.4289936,226.4289936,224.4289936,226.4289936,0.85,train,train
61781.wav,61781,Breath,Breath,UX Podcast_#213 Spacesuit design with Lindsey Aitchison,350.30099039999993,352.30099039999993,350.30099039999993,352.30099039999993,0.85,train,train
61813.wav,61813,Breath,Breath,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,1142.2639904000005,1144.2639904000005,1142.2639904000005,1144.2639904000005,0.85,train,train
61874.wav,61874,Uh,Uh,Spaces Podcast_Evolution of Architecture I,3980.8037728,3982.8037728,3980.8037728,3982.8037728,0.85,test,test
61908.wav,61908,Laughter,Laughter,Claire Zorn_'Turns Out I Had More Things To Write Down!',1735.4049744000004,1737.4049744000004,1735.4049744000004,1737.4049744000004,0.85,test,test
61968.wav,61968,Breath,Breath,Techdirt_A Policy Bootcamp For Technologists,351.32200319999987,353.32200319999987,351.32200319999987,353.32200319999987,0.85,train,train
61994.wav,61994,Uh,Uh,Danielle Binks_'This Is Me Going Big With The Romance!',339.9880000000003,341.9880000000003,339.9880000000003,341.9880000000003,0.85,validation,validation
62033.wav,62033,Uh,Uh,the csuite podcast_Show 13_Podcasting,631.7779456000001,633.7779456000001,631.7779456000001,633.7779456000001,0.85,train,train
62036.wav,62036,Words,Words,Animal Talk_Episode 67 Impossible Meat and Impossible Pets,241.7569936,243.7569936,241.7569936,243.7569936,0.85,train,train
62068.wav,62068,filler,filler,"The RegenNarration_79. Gondwana Link The most exciting restoration at scale in Australia, with Keith Bradby OAM",2528.7121600000005,2530.7121600000005,2528.7121600000005,2530.7121600000005,0.85,test,test
62109.wav,62109,Breath,Breath,a16z_a16z Podcast The Tiger and the Dragon -- On Tech and Startups in India and China,2511.384124800001,2513.384124800001,2511.384124800001,2513.384124800001,0.85,train,train
62114.wav,62114,non_filler,non_filler,Claire Zorn_'Turns Out I Had More Things To Write Down!',210.517,212.517,210.517,212.517,0.85,test,test
62121.wav,62121,Words,Words,a16z_a16z Podcast Things Come Together -- Truths about Tech in Africa,1852.2500544,1854.2500544,1852.2500544,1854.2500544,0.85,train,train
62159.wav,62159,Breath,Breath,Primedia Broadcasting_Tim Noakes on eating the right food The real meal Revolution,873.1139712000002,875.1139712000002,873.1139712000002,875.1139712000002,0.85,train,train
62175.wav,62175,Uh,Uh,CEO Interview 2017_Pat Finn,1572.765999999981,1574.765999999981,1572.765999999981,1574.765999999981,0.85,test,test
62264.wav,62264,Words,Words,The Housing Hour_History of Coal Creek Miners,1823.8369648,1825.8369648,1823.8369648,1825.8369648,0.85,test,test
62270.wav,62270,Words,Words,Dickens Olewe_Panel at Global Defence of Media Freedom conference in London,1357.8829616,1359.8829616,1357.8829616,1359.8829616,0.85,train,train
62278.wav,62278,Music,Music,Paul_Kemp_534 How A Podcast Episode Of a16z Changed My Life,1644.950999999983,1646.950999999983,1644.950999999983,1646.950999999983,0.85,train,train
62291.wav,62291,Words,Words,Paul_Kemp_534 How A Podcast Episode Of a16z Changed My Life,1259.9309999999891,1261.9309999999891,1259.9309999999891,1261.9309999999891,0.85,train,train
62346.wav,62346,Words,Words,Melbourne Knowledge Week_Urban Design and Film Building the Cities of Tomorrow,3156.2859968,3158.2859968,3156.2859968,3158.2859968,0.85,train,train
62391.wav,62391,Words,Words,PodcastDetroit_The Nooner Show – Episode 138 – From Wife & Mother to Artist Entrepreneur,1765.2350512000005,1767.2350512000005,1765.2350512000005,1767.2350512000005,0.85,train,train
62395.wav,62395,Laughter,Laughter,Polite Conversations_Ep 62_Cancel Culture,1458.6859999999792,1460.6859999999792,1458.6859999999792,1460.6859999999792,0.85,train,train
62410.wav,62410,Words,Words,Melbourne Knowledge Week_Urban Design and Film Building the Cities of Tomorrow,2167.9080224,2169.9080224,2167.9080224,2169.9080224,0.85,train,train
62449.wav,62449,Uh,Uh,Radio CMC_Getting To Know Gin,1847.652032,1849.652032,1847.652032,1849.652032,0.85,train,train
62468.wav,62468,Laughter,Laughter,Education_Ep 1 - Handmade Dev Show 2017,236.51399999999992,238.51399999999992,236.51399999999992,238.51399999999992,0.85,validation,validation
62481.wav,62481,Breath,Breath,UX Podcast_#163 Design systems with Jina Anne,1035.1579584,1037.1579584,1035.1579584,1037.1579584,0.85,train,train
62498.wav,62498,Uh,Uh,a16z_a16z Podcast Bots and Beyond,1335.469999999988,1337.469999999988,1335.469999999988,1337.469999999988,0.85,train,train
62503.wav,62503,Laughter,Laughter,Mangoes and Coconuts_Episode 4 Jazz travels back to the Philippines,513.8870000000005,515.8870000000005,513.8870000000005,515.8870000000005,0.85,train,train
62517.wav,62517,Music,Music,UX Podcast_#208 Your next UX job with Jessica Ivins,2166.736999999968,2168.736999999968,2166.736999999968,2168.736999999968,0.85,train,train
62534.wav,62534,Words,Words,"Newberry Library_Women, Religion, and Social Change in Chicago Part 1, Introduction and Mary Beth Connolly",1221.6989999999853,1223.6989999999853,1221.6989999999853,1223.6989999999853,0.85,train,train
62575.wav,62575,Um,Um,Nourish Noshes_Marita Lynn of My Kitchen Intuition,228.7019936,230.7019936,228.7019936,230.7019936,0.85,train,train
62617.wav,62617,Uh,Uh,UX Podcast_#255 Trustworthy with Margot Bloomstein,922.2959648,924.2959648,922.2959648,924.2959648,0.85,train,train
62653.wav,62653,Uh,Uh,Dickens Olewe_Panel at Global Defence of Media Freedom conference in London,1969.3429999999687,1971.3429999999687,1969.3429999999687,1971.3429999999687,0.85,train,train
62657.wav,62657,Breath,Breath,Yaro Starak_Kim Sorgius Single Mother Of 4 Makes $30K-Mo Selling Digital Products,2604.797,2606.797,2604.797,2606.797,0.85,train,train
62680.wav,62680,Music,Music,UX Podcast_#189 Contrasting design worlds with Namrata Mehta,1784.2509999999645,1786.2509999999645,1784.2509999999645,1786.2509999999645,0.85,train,train
62701.wav,62701,Music,Music,The Housing Hour_History of Coal Creek Miners,1989.9020448,1991.9020448,1989.9020448,1991.9020448,0.85,test,test
62713.wav,62713,Words,Words,"a16z_a16z Podcast Teams, Trust, and Object Lessons",209.4649936,211.4649936,209.4649936,211.4649936,0.85,train,train
62724.wav,62724,Breath,Breath,UX Podcast_#218 Feedback with Claire Lew,1208.3529999999876,1210.3529999999876,1208.3529999999876,1210.3529999999876,0.85,train,train
62787.wav,62787,Um,Um,Sophie Green_'I Was Daydreaming About This Place I Couldn't Get To',1340.2459999999849,1342.2459999999849,1340.2459999999849,1342.2459999999849,0.85,train,train
62856.wav,62856,Uh,Uh,UX Podcast_Interview with @lissijean & @grinblo at #UXLx 2016,1367.2629999999835,1369.2629999999835,1367.2629999999835,1369.2629999999835,0.85,train,train
62880.wav,62880,Words,Words,Verity The Podcast_Ep 1_Interview with Haviah Mighty on Building a career in Music,1292.080999999993,1294.080999999993,1292.080999999993,1294.080999999993,0.85,train,train
62901.wav,62901,filler,filler,UX Podcast_#267 UX Theatre with Tanya Snook,890.449968,892.449968,890.449968,892.449968,0.85,train,train
62917.wav,62917,Um,Um,UX Podcast_#118 Inclusive design with Sara Lerén,1296.5789232000002,1298.5789232000002,1296.5789232000002,1298.5789232000002,0.85,train,train
62982.wav,62982,Laughter,Laughter,StickerGiant_Betsy Lay from Lady Justice Brewing Talks About How Beer Can Make the World a Better Place,2294.7239999999933,2296.7239999999933,2294.7239999999933,2296.7239999999933,0.85,train,train
62999.wav,62999,Words,Words,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,81.843,83.843,81.843,83.843,0.85,train,train
63015.wav,63015,Uh,Uh,Dickens Olewe_Panel at Global Defence of Media Freedom conference in London,1012.9599999999916,1014.9599999999916,1012.9599999999916,1014.9599999999916,0.85,train,train
63027.wav,63027,Words,Words,"Livin That Life – Digital Nomad Podcast_Boss Girl Entrepreneur Stories–Breaking Free, Solo Travel & Online Business– Female Digital Nomad",342.5009936,344.5009936,342.5009936,344.5009936,0.85,train,train
63059.wav,63059,Words,Words,Wine and Popcorn_Ep 023 Olivia Pope Stuntin Like Her Daddy Scandal Ep 8 Season 5,1102.3900192000006,1104.3900192000006,1102.3900192000006,1104.3900192000006,0.85,test,test
63067.wav,63067,Uh,Uh,Radio For Humans_PODLUCK Summer 2018 Cooking Show,269.23599360000003,271.23599360000003,269.23599360000003,271.23599360000003,0.85,train,train
63074.wav,63074,Breath,Breath,"Introduction to Minecraft In Education_Nov 6, 2013",3522.499000000274,3524.499000000274,3522.499000000274,3524.499000000274,0.85,train,train
63089.wav,63089,Laughter,Laughter,UX Podcast_#206 The build trap with Melissa Perri,1697.095999999962,1699.095999999962,1697.095999999962,1699.095999999962,0.85,train,train
63145.wav,63145,Uh,Uh,Radio For Humans_PODLUCK Summer 2018 Cooking Show,4544.811111999999,4546.811111999999,4544.811111999999,4546.811111999999,0.85,train,train
63149.wav,63149,Laughter,Laughter,"UX Podcast_#262 Design confidence with Kate Rutter, Kim Goodwin and Pamela Pavliscak",1360.0849999999873,1362.0849999999873,1360.0849999999873,1362.0849999999873,0.85,train,train
63151.wav,63151,Words,Words,UX Podcast_#250 Factfulness with Anna Rosling Rönnlund,1228.3059999999855,1230.3059999999855,1228.3059999999855,1230.3059999999855,0.85,train,train
63158.wav,63158,Words,Words,UX Podcast_#180 Mobile frustrations with Lina Hansson,583.7550288,585.7550288,583.7550288,585.7550288,0.85,train,train
63182.wav,63182,Breath,Breath,Claire Zorn_'Turns Out I Had More Things To Write Down!',1291.285,1293.285,1291.285,1293.285,0.85,test,test
63201.wav,63201,Words,Words,UX Podcast_#140 Storymapping with Donna Lichaw,116.934,118.934,116.934,118.934,0.85,train,train
63332.wav,63332,Uh,Uh,Footy for Two_Transfers and Fantasy League,2275.7761152000003,2277.7761152000003,2275.7761152000003,2277.7761152000003,0.85,test,test
63342.wav,63342,Um,Um,Tearsheet Podcast_BMO Harris' Niamh Kristufek on empowering women in fintech,96.66100000000006,98.66100000000006,96.66100000000006,98.66100000000006,0.85,train,train
63377.wav,63377,filler,filler,UX Podcast_#251 Multimodal design with Cheryl Platz,2036.178,2038.178,2036.178,2038.178,0.85,train,train
63492.wav,63492,Words,Words,Mangoes and Coconuts_Episode 4 Jazz travels back to the Philippines,1073.5399999999938,1075.5399999999938,1073.5399999999938,1075.5399999999938,0.85,train,train
63528.wav,63528,Words,Words,Design Story_025 Moira Cullen Design is Soft Power,1665.1909968000002,1667.1909968000002,1665.1909968000002,1667.1909968000002,0.85,test,test
63535.wav,63535,Breath,Breath,Primedia Broadcasting_Tim Noakes on eating the right food The real meal Revolution,2266.731000000016,2268.731000000016,2266.731000000016,2268.731000000016,0.85,train,train
63570.wav,63570,Words,Words,artwarez_Buen Vivir. Interview with Penny Travlou,1908.7519072,1910.7519072,1908.7519072,1910.7519072,0.85,test,test
63613.wav,63613,Uh,Uh,Bear and Bear Cub Family Gaming_Episode 17_The One Where No Man's Sky Is Finally Out!,1225.610999999983,1227.610999999983,1225.610999999983,1227.610999999983,0.85,train,train
63726.wav,63726,Laughter,Laughter,Radio CMC_Getting To Know Gin,1792.3940928,1794.3940928,1792.3940928,1794.3940928,0.85,train,train
63743.wav,63743,Uh,Uh,a16z_a16z Podcast The Dream of AI Is Alive in Go,1457.1769999999797,1459.1769999999797,1457.1769999999797,1459.1769999999797,0.85,train,train
63770.wav,63770,Words,Words,Midwest Dance Symposium_Session 1,501.8060064,503.8060064,501.8060064,503.8060064,0.85,train,train
63804.wav,63804,Breath,Breath,the csuite podcast_Show 13_Podcasting,518.1320224,520.1320224,518.1320224,520.1320224,0.85,train,train
63882.wav,63882,Breath,Breath,Design Story_025 Moira Cullen Design is Soft Power,1262.325999999983,1264.325999999983,1262.325999999983,1264.325999999983,0.85,test,test
63896.wav,63896,Uh,Uh,Tearsheet Podcast_BMO Harris' Niamh Kristufek on empowering women in fintech,346.4359936,348.4359936,346.4359936,348.4359936,0.85,train,train
63896.wav,63896,Uh,Uh,Tearsheet Podcast_BMO Harris' Niamh Kristufek on empowering women in fintech,346.4359936,348.4359936,346.4359936,348.4359936,0.85,train,train
63907.wav,63907,Uh,Uh,Beer Tour Guy Podcast_Episode 12 - Mark Larson - Falling Down Beer Company,3450.16800000004,3452.16800000004,3450.16800000004,3452.16800000004,0.85,test,test
